"Data Source","世界发展指标",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"亚美尼亚","ARM","二氧化碳强度（千克/石油当量能源使用千克数）","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.57522645127308","2.54649695435764","2.63642277375401","2.29871007701591","1.98758989491888","2.13423291351979","1.44296903511973","1.79392718052117","1.82989178325855","1.69624459083417","1.76710016876799","1.79484430972033","1.66277796904462","1.76659093880176","1.79495931505116","1.77526003977219","1.75487280103495","1.82274122052154","1.89409763890244","1.72798921060395","1.74774414153345","1.81914059968301","1.92554146596319","1.89631566553267","1.85214038818564","","","","","","","",
"美属萨摩亚","ASM","二氧化碳强度（千克/石油当量能源使用千克数）","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"安提瓜和巴布达","ATG","二氧化碳强度（千克/石油当量能源使用千克数）","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.12491436595105","","","","","","","","","","","","","","2.96296296296296","2.99270072992701","3.07692307692308","3.15068493150685","","","","","","","","","","","","","","",
"澳大利亚","AUS","二氧化碳强度（千克/石油当量能源使用千克数）","EN.ATM.CO2E.EG.ZS","2.80162709209182","2.77347866973789","2.78467004083077","2.80946916601887","2.91366577700322","3.06718457234533","2.91216180339962","2.96674642915758","2.97860866574995","3.05846397974371","2.90467527592779","2.95995326059832","2.96183900771373","2.99692167069204","2.9248244066821","2.91308658408626","2.81834518043847","2.83265721737973","3.03909678625586","3.01655313446191","3.17149825799391","3.28723418601152","3.20186099655338","3.21396580410005","3.27212301437201","3.32577770494082","3.23992615287603","3.29960926522671","3.35885600766309","3.30324381998319","3.05180374336377","3.10795441076684","3.09307824620066","2.99489133292567","3.06641257414238","3.11784854749425","3.03345861618334","3.02891226445646","3.15317192293157","3.13651967467292","3.13420506805613","3.26227708131855","3.22417535267279","3.17701133050101","3.24180279274117","3.25621310725574","3.17386319512298","3.15299209106825","3.06522476389801","3.10571661184789","3.03488569571364","3.00564186020692","3.04365609742616","2.99880620993489","2.95348008555287","2.87873412328017","","","","","","",
"奥地利","AUT","二氧化碳强度（千克/石油当量能源使用千克数）","EN.ATM.CO2E.EG.ZS","2.82831779651141","2.89334661901595","2.83754193220697","2.82631976037245","2.90606820535483","2.83619882106708","2.8178723564302","2.82142616365043","2.79158842342841","2.75313358440858","2.80736865067658","2.77201272636321","2.83502190020316","2.80148923294813","2.76977508515354","2.70329709379444","2.69316876975376","2.65532461317474","2.62748469152708","2.59925593150731","2.25903230260461","2.55993667789442","2.51292142148605","2.41765485387421","2.44246457370737","2.36950233148509","2.3335284955119","2.40126966835725","2.19438110353873","2.26265892260939","2.34231585536395","2.35686847620448","2.26621276393745","2.24561608535579","2.27080438989458","2.28161507169727","2.27746228238216","2.27007886880365","2.24789244875678","2.19633568996727","2.22091811209585","2.24669535462735","2.2745387632457","2.30730015390677","2.31452325172196","2.26801135385999","2.19710270645694","2.13648696883902","2.10797637337879","2.03286911421752","2.06482603383192","2.0743705127153","1.98715615308665","1.97846687804216","1.92738553991358","1.92267620452087","","","","","","",
"阿塞拜疆","AZE","二氧化碳强度（千克/石油当量能源使用千克数）","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.53819448765229","2.98548851263924","2.45250295460099","3.28267895553154","3.21560010748404","3.29201211995583","3.43640710786514","3.48646052884139","3.3517644925523","3.54826732378845","3.54206429311472","3.38324818563268","3.2985989908","2.82438548436936","2.66627768785467","2.7296499568395","2.58232941530152","2.27111424199973","2.22020084035878","2.10603756738755","2.08450325898922","2.2736737321184","2.24661065623819","2.26146269447481","2.2782440470663","","","","","","","",
"布隆迪","BDI","二氧化碳强度（千克/石油当量能源使用千克数）","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"比利时","BEL","二氧化碳强度（千克/石油当量能源使用千克数）","EN.ATM.CO2E.EG.ZS","3.94586412019569","3.93022039550048","3.78681781994156","3.74162999915604","3.65815528474453","3.57558907181446","3.61879485238341","3.52419934166812","3.43333495987345","3.30546890972572","3.1462032150974","3.06428343632497","3.01137852498561","3.01972851637854","2.9966366554516","2.88524537751456","2.86477973909292","2.80539715388557","2.86063858213583","2.861135536503","2.89312148474681","2.84904493564704","2.83411457735625","2.48109739452183","2.46763717662035","2.36863903483487","2.25112683786977","2.20978548677934","2.12434572850553","2.25331958126391","2.28005766161742","2.27544533316465","2.21845530061412","2.22728731798055","2.19018152487529","2.14561080915915","2.12423799297371","2.07412762119345","2.08871615918176","2.0124404395333","2.01796317588862","2.041867356542","1.99008465678302","1.99128135990138","1.9562393277125","1.90002021809779","1.88293342761922","1.84432903648224","1.83038705436888","1.77649491012909","1.76403936417308","1.70022129384403","1.76444873268414","1.73233288972151","1.70839371577907","1.80128939776576","","","","","","",
"贝宁","BEN","二氧化碳强度（千克/石油当量能源使用千克数）","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","0.265489448658706","0.335840097044933","0.32255630830648","0.336911276231373","0.356804427296515","0.215925743777218","0.237912424147278","0.279804786462071","0.277895451593371","0.382275701452811","0.31774241209","0.351748081548505","0.316639764018044","0.341464061172472","0.482542536806459","0.440328026332519","0.341407293544949","0.341860126268894","0.387154117322815","0.228734466371519","0.195652251245949","0.208298375851275","0.2374334126474","0.221315933474644","0.249048472412468","0.488193391535285","0.555685265243366","0.590588294085712","0.618414646149237","0.771686664951807","0.872639249985535","0.937280877436378","0.997691057837576","1.01585822955585","1.11231812298317","1.29873124469317","1.36918284423253","1.32722423712829","1.36676896108402","1.39050079926424","1.32666095687419","1.21896273985792","1.23513106413676","1.28514378449888","","","","","","","",
"布基纳法索","BFA","二氧化碳强度（千克/石油当量能源使用千克数）","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"孟加拉国","BGD","二氧化碳强度（千克/石油当量能源使用千克数）","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","4.05855904498662","0.597552115038333","0.716898181378586","0.710292199667588","0.72391034218155","0.778478681876671","0.793503185374255","0.79426740738756","0.844132382698886","0.909072094055357","0.925060468683467","0.949377514108263","0.887970523467212","0.969542525778674","1.02850534150435","1.0758701042951","1.13098073859216","1.17514860371758","1.11188507262421","0.904393799438428","0.862566547248058","0.891906447012193","0.89834860371113","0.926491329437052","1.04087094546176","1.05162234003477","1.13535319269757","1.10516998519072","1.13942712482478","1.18552554895172","1.29052087885573","1.34108139073318","1.32838399326519","1.39079935885653","1.43503551241275","1.46998451316037","1.48893059079034","1.55263546240307","1.58833512486887","1.65766134005041","1.71918114283846","1.74578582685026","1.78583988745612","1.80107982357548","","","","","","","",
"保加利亚","BGR","二氧化碳强度（千克/石油当量能源使用千克数）","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","3.3798162339744","3.40980314962659","3.35689589840864","3.33339200772462","3.1431269914145","3.00250001940307","2.92078110243002","2.99454471065908","2.80210431313141","2.72949528905714","2.83673033306314","3.05428976486584","2.9993886438242","2.87840925410637","2.92206501134729","2.96072805034178","2.99440464017277","2.78613183509319","2.85130629071424","2.60627626471717","2.67659278734737","2.69422369289466","2.53698312557597","2.51543240339414","2.36869394789384","2.3978857145719","2.56408556406856","2.5256459905008","2.4187674954558","2.32875758176395","2.38148072302745","2.30905753353174","2.47317107733584","2.50497410978115","2.40636704213967","2.39370217300449","2.61573561325529","2.52080965403084","2.45448016029463","2.50937546875945","2.58273997564622","2.45721240036159","2.35324083280614","2.35942495288274","","","","","","","",
"巴林","BHR","二氧化碳强度（千克/石油当量能源使用千克数）","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","2.15777231384251","2.69050484765707","2.71394423798764","2.38167035473293","2.69799757657152","2.41763535498797","3.0087790035398","3.06086009995957","2.69188120437219","2.81176671052486","2.74728204916688","2.81024501265652","2.44103774424474","2.55980451954721","2.44969588644697","2.47563616334881","2.67308180724971","2.491693085622","2.38075831729336","2.05169899397977","2.00858354106486","2.16437464037337","2.18756522316931","2.10525188701112","2.10543633302032","2.20414008126853","1.98979601693065","2.03703088367345","2.04797700963543","1.99300390367717","2.0017264432582","2.02829411395409","1.9940132970488","1.98315194627063","1.99395110369528","2.02307655996062","1.97724084933193","1.96341189464571","2.01832620607641","2.05107395195292","2.05446875763125","2.11596221530174","2.09890850919112","2.13451453497037","","","","","","","",
"巴哈马","BHS","二氧化碳强度（千克/石油当量能源使用千克数）","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.75833280990869","","","","","","","","","","","","","","3.25301204819277","2.90229885057471","2.86118980169972","2.91960507757405","","","","","","","","","","","","","","",
"波斯尼亚和黑塞哥维那","BIH","二氧化碳强度（千克/石油当量能源使用千克数）","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.41569962135181","3.39422032669371","3.58966025000849","3.61530851127261","2.20199545385496","2.25540561160978","2.40082693876803","3.15098331834544","3.21309989187142","3.17455048576356","3.20967827289398","3.27609219342467","3.30440091279536","3.37803355255695","3.23757298055086","3.22025279083615","3.37921659155724","3.56140530149775","3.48232285024435","3.31163640516158","3.21539092226021","3.32234654509547","3.28544453815043","3.38549526774387","2.49105062264763","","","","","","","",
"白俄罗斯","BLR","二氧化碳强度（千克/石油当量能源使用千克数）","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1946161417457","2.17107443956434","2.37311242534956","2.42013775548539","2.41746471910794","2.32466404301142","2.30112068669722","2.32946188996403","2.30470448457316","2.27376399752359","2.15635270296105","2.09659959020271","2.05777666075833","2.02899333011397","2.08215519078825","2.11079774700744","2.06479619046683","2.05570498099288","2.15735126661254","2.15644153969926","2.23339732323679","1.9884384995226","1.96040146425169","2.19714228521862","2.1433490746531","","","","","","","",
"伯利兹","BLZ","二氧化碳强度（千克/石油当量能源使用千克数）","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.10681805343727","","","","","","","","","","","","","","2.83870967741935","2.91925465838509","2.96511627906977","2.97752808988764","","","","","","","","","","","","","","",
"百慕大","BMU","二氧化碳强度（千克/石油当量能源使用千克数）","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"玻利维亚","BOL","二氧化碳强度（千克/石油当量能源使用千克数）","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","3.00003625190567","3.16582741752061","2.89795424090026","2.7518267766567","2.74156096058697","2.82397113435878","2.58364208528357","2.67395879595033","2.28853718092082","1.90963253380961","1.86777954228817","1.61191652252037","1.67630421413484","1.58323966269952","1.6370308348892","1.58551605325506","1.82596850298088","1.86827536208005","2.03294918129743","2.17575254032516","2.14404488745622","2.39259712207753","2.56608320541201","2.69489630164237","2.21013965319934","2.00628223301189","1.87581259725964","1.92971100504549","1.81540521851458","1.63095088106005","2.06733430996756","1.79877578336358","1.91516673302828","1.97792409936738","1.93863778256801","1.71659903584354","2.27306967487174","2.31121771351338","2.36365969503507","2.3528333260068","2.43679407964213","2.22261048113526","2.37852692547586","2.42093928843589","","","","","","","",
"巴西","BRA","二氧化碳强度（千克/石油当量能源使用千克数）","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","1.47079922442729","1.52900619041542","1.61581564198544","1.64437469554843","1.6595433766233","1.62273334089088","1.64920693307911","1.68271210801365","1.68452541502679","1.64328907967134","1.57300797271629","1.55046681233186","1.46402137178327","1.39346047463745","1.40119027663574","1.46881147768444","1.47534098184307","1.46856186268603","1.47160097178649","1.41405261466823","1.4362494622377","1.44553769766053","1.45431220227886","1.42986530883219","1.49911793204459","1.54954144212044","1.57906749846332","1.59274338314164","1.61025663736998","1.66809303105334","1.67561763506706","1.62077078654242","1.55470602150031","1.5556906398042","1.53488670561486","1.4988951516289","1.49290905994916","1.49714604724459","1.45903383131525","1.49591477571212","1.54466279602334","1.6034693203994","1.6438968601284","1.67120913497858","","","","","","","",
"巴巴多斯","BRB","二氧化碳强度（千克/石油当量能源使用千克数）","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.0435886618496","","","","","","","","","","","","","","3.62666666666667","3.64102564102564","3.69346733668342","3.69077306733167","","","","","","","","","","","","","","",
"文莱达鲁萨兰国","BRN","二氧化碳强度（千克/石油当量能源使用千克数）","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","42.4088480697736","53.9230896375626","28.9783799633618","13.7828356650658","9.56422204843313","6.17183865009747","6.05965233441541","9.67324490259372","7.2507433131056","5.09967429461371","1.13154190954387","1.49868659135026","1.83391374883358","1.12789893469994","1.45672554946273","1.46891129642798","2.06660763203239","4.28257560434786","4.09510264567195","2.26997929222972","1.7309180369341","1.709792491201","1.91467098086071","2.2075325917659","2.00266577065917","2.08227966740114","2.17884135295346","1.85276573647223","1.76652821132905","1.85782715581341","1.95221644509086","2.02096425952518","2.09586276689814","2.14219470459919","2.17321712783657","2.2909572869735","2.11946073977856","2.03801087880045","2.44182507856235","2.11706570989287","1.81002017875563","1.86159644035607","2.30757245350176","1.96119092967484","","","","","","","",
"不丹","BTN","二氧化碳强度（千克/石油当量能源使用千克数）","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.32246754387338","","","","","","","","","","","","","","1.72222222222222","2.00980392156863","1.8957345971564","1.59836065573771","","","","","","","","","","","","","","",
"博茨瓦纳","BWA","二氧化碳强度（千克/石油当量能源使用千克数）","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","1.33611175150315","1.39073249542996","1.29040648492415","1.28249352982539","1.3462039801573","1.13183333969733","1.3219643358053","1.17982635018172","1.21289761191144","2.30650590621468","2.20822070601813","2.30783594223696","2.26607483764445","2.17941542134539","2.20406307627786","2.06791690656627","2.07215835879658","2.20040946750091","2.23501210149039","2.24472642466325","2.13063489616596","2.1842143630251","2.13146924023453","2.19509956462937","2.29318351201055","2.12039488077574","2.1670776756888","2.0809720936428","2.07851818423904","1.56464224246198","1.93304698464001","2.18596745252126","2.24021828429095","2.62467384838294","","","","","","","",
"中非共和国","CAF","二氧化碳强度（千克/石油当量能源使用千克数）","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"加拿大","CAN","二氧化碳强度（千克/石油当量能源使用千克数）","EN.ATM.CO2E.EG.ZS","2.53346104974003","2.4671169620169","2.50038799758729","2.37149928836213","2.50945250679393","2.48625718185854","2.45320324178724","2.48508720453755","2.49213904118397","2.40000141001602","2.47269734976357","2.49452575713726","2.49933780859597","2.39492399848741","2.41156638024594","2.39319688356323","2.33470355498373","2.3148724205973","2.29518842583445","2.32327927373707","2.30936195034643","2.2931004138496","2.30223208058481","2.2767289559259","2.25550793225821","2.18703531740573","2.06319409125371","2.12615959643164","2.15873770072313","2.13280894024028","1.98366252853201","1.95918188098418","1.9752452894144","1.89630791119804","1.90158490788301","1.92234113043734","1.94225930953243","1.98618183088111","2.03082963433364","2.00885360213429","2.03059686800503","2.02844783854826","2.09610574013573","2.06611996067674","1.9892570124133","2.02523958841735","2.01602381047562","2.11494172810052","2.01940739326555","1.98620511897231","2.02013112030246","2.01606708142613","2.03807377644548","2.047868072345","2.0073978558184","2.05093508289107","","","","","","",
"中歐和波羅的海","CEB","二氧化碳强度（千克/石油当量能源使用千克数）","EN.ATM.CO2E.EG.ZS","3.68741551744551","3.65501195106131","3.61867098006356","3.79463599452528","3.84356818169099","3.84983045386503","3.80815323402023","3.72402087689295","3.77137383614184","3.71206576748294","3.70079278437889","3.44322292157097","3.47581231180397","3.41379298856241","3.41148242123338","3.41426728678909","3.40872772810499","3.37485618284553","3.28934720203395","3.2703704907802","3.32101301212926","3.26047804810501","3.2305967929104","3.26580999257046","3.3063230603656","3.26308013282972","3.23196074916173","3.23354367584332","3.12357198205085","3.15925599005964","2.88978030912255","2.91531633853973","2.93567927233445","2.87599635454543","2.91929258499357","2.82253744037109","2.8164355923272","2.79290868956266","2.75795249022932","2.74791502349603","2.7496175391578","2.72146493152733","2.65671843645521","2.68935432135023","2.68437414170722","2.64647678334749","2.63849749987272","2.66703585904876","2.60586299961891","2.58038321669614","2.57540614336964","2.57942441122661","2.55739245074231","2.5189755511962","2.48611710992156","2.62661519375181","","","","","","",
"瑞士","CHE","二氧化碳强度（千克/石油当量能源使用千克数）","EN.ATM.CO2E.EG.ZS","2.61992157321643","2.57900793200538","2.76215279445432","2.73391616842288","2.67406152741361","2.66810587559549","2.70892425461951","2.66293932664835","2.7329885693709","2.65942929910481","2.55003549146006","2.559240915544","2.51629265030773","2.44654656698534","2.35001872090208","2.27541653785413","2.27699346070701","2.27291736995045","2.24398696262569","2.08431202178584","2.02327616669062","1.97704368893634","1.9204888792814","1.96719615610999","1.87729259889406","1.80381976588511","1.83461255397163","1.79256726459346","1.79655198754458","1.77826731140024","1.77860128791586","1.84653278798553","1.83957867610313","1.79392037289102","1.74267445576817","1.80317992273723","1.79179263703102","1.7103617757228","1.7491976321754","1.75713428878086","1.74801963092831","1.70046965119173","1.68301135810557","1.72493230775516","1.73555413736865","1.76738506533022","1.67912770423369","1.69051270602396","1.67978914760564","1.61963410436867","1.72591447412348","1.62409396828691","1.65816688577089","1.62675036075284","1.58560081300255","1.59198906858646","","","","","","",
"海峡群岛","CHI","二氧化碳强度（千克/石油当量能源使用千克数）","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"智利","CHL","二氧化碳强度（千克/石油当量能源使用千克数）","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","3.11300873040702","3.18971701679348","3.25309011743564","3.07551334538022","3.01537094063501","2.98245361568439","2.75913839226763","2.64553482361803","2.71023564915689","2.66560579643234","2.55001551554608","2.33486515437091","2.28268906436366","2.31131900934449","2.24397621039309","2.22197632016082","2.19393074443171","2.3018686774393","2.46994180789651","2.17069236949167","2.06351839100295","2.0328101628372","2.03451161580157","2.07272329536524","2.08540499464582","2.168732294757","2.22251322375587","2.1824789267247","2.14840324134396","1.97951704472648","1.93826125696749","1.90436698454224","1.93199912748426","1.98935207751531","1.96446878148148","1.93235923008576","2.11414743771633","2.25032436818393","2.21423587353417","2.26014150975508","2.27524407400378","2.10954071705195","2.14345802216817","2.11590207464489","2.27451482034954","","","","","","",
"中国","CHN","二氧化碳强度（千克/石油当量能源使用千克数）","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","2.2416979321586","2.26476844926571","2.27032508510554","2.25717682500227","2.36995589513117","2.39267236549856","2.40612682554029","2.47782381204809","2.49202954912523","2.45342194100935","2.44568343386552","2.58184096769319","2.61943694292607","2.6885507374131","2.84458699558173","2.88946185581421","2.93540474248334","2.98595213183608","2.97338768690684","2.49615935087306","2.71499296195575","2.75799280984575","2.84629304868305","2.84138018115252","2.95369710889231","2.85514794685287","2.9176304519282","2.99357161218154","2.86145642313073","2.94607047045601","2.98545980045174","3.02020306109456","3.06269139201469","3.11623538453979","3.2026272066031","3.23793573483074","3.25278427523013","3.24681518209229","3.25867916885475","3.23941926747374","3.30833235908697","3.27492519940008","3.30681161384248","3.24264414716579","","","","","","","",
